session_id,user_id,track_id,artist_id,genre_id,playlist_id,device_id,country_code,subscription_tier,listen_start_ts,listen_seconds,skipped,session_weekday,new_artist_discovered,estimated_revenue_usd
181442,774,178,780,718,755,922,JP,Premium,2023-10-21 07:40:00,219,False,Saturday,False,0.004
181443,774,699,116,128,755,261,JP,Premium,2023-12-11 11:07:00,179,False,Monday,False,0.004
181444,774,157,960,527,755,80,JP,Premium,2024-04-01 00:32:00,132,False,Monday,True,0.004
181445,774,654,43,718,755,776,JP,Family,2024-08-25 08:10:00,6,True,Sunday,False,0.0
181446,774,382,971,128,755,534,JP,Premium,2024-02-05 20:34:00,141,False,Monday,False,0.004
181447,774,457,704,86,755,510,JP,Premium,2023-12-21 20:51:00,162,False,Thursday,False,0.004
181448,774,407,575,718,755,472,JP,Premium,2023-11-10 17:06:00,198,False,Friday,False,0.004
181449,774,178,780,718,755,873,ZA,Premium,2023-11-15 22:04:00,171,False,Wednesday,False,0.004
181450,774,776,99,527,755,639,JP,Family,2023-07-19 21:45:00,27,True,Wednesday,True,0.0
181451,774,566,801,718,755,822,JP,Family,2023-04-28 08:11:00,41,True,Friday,False,0.004
181452,774,374,151,128,755,422,JP,Family,2023-04-28 21:17:00,151,False,Friday,False,0.004
181453,774,586,37,718,947,675,JP,Family,2024-10-11 21:10:00,194,False,Friday,False,0.004
181454,774,744,664,128,755,785,JP,Family,2023-05-19 23:08:00,195,False,Friday,False,0.004
181455,774,274,531,128,755,715,FR,Premium,2024-05-04 00:36:00,154,False,Saturday,False,0.004
181456,774,532,779,86,755,105,SE,Premium,2023-08-12 07:34:00,153,False,Saturday,False,0.004
181457,774,261,850,736,978,494,JP,Premium,2023-10-18 15:16:00,233,False,Wednesday,False,0.004
181458,774,492,634,698,979,780,JP,Premium,2024-02-22 12:00:00,205,False,Thursday,False,0.004
181459,774,5,772,86,755,223,JP,Family,2023-05-14 09:33:00,115,False,Sunday,False,0.004
181460,774,707,318,201,795,8,JP,Family,2024-08-11 18:17:00,160,False,Sunday,False,0.004
181461,774,274,531,128,999,495,JP,Premium,2024-02-02 17:12:00,155,False,Friday,False,0.004
181462,774,417,607,859,755,723,JP,Premium,2024-01-31 00:14:00,163,False,Wednesday,True,0.004
181463,774,274,531,128,755,890,JP,Premium,2023-11-22 12:33:00,149,False,Wednesday,False,0.004
181464,774,274,531,128,609,67,JP,Premium,2023-12-06 00:19:00,164,False,Wednesday,False,0.004
181465,774,791,603,859,755,360,JP,Premium,2023-09-05 09:53:00,203,False,Tuesday,False,0.004
181466,774,457,704,86,755,581,JP,Premium,2024-02-07 12:50:00,35,True,Wednesday,False,0.004
181467,774,893,317,201,755,130,JP,Family,2023-07-16 19:42:00,176,False,Sunday,False,0.004
181468,774,875,780,718,755,109,JP,Premium,2024-02-11 08:39:00,41,True,Sunday,False,0.004
181469,774,494,704,86,718,195,JP,Premium,2023-12-08 17:17:00,200,False,Friday,False,0.004
181470,774,658,868,736,755,995,JP,Free,2024-06-30 23:45:00,204,False,Sunday,True,0.0102
181471,774,388,643,698,755,379,JP,Premium,2023-12-02 07:32:00,139,False,Saturday,False,0.004
181472,774,542,898,433,103,352,JP,Premium,2024-05-18 09:45:00,179,False,Saturday,False,0.004
181473,774,178,780,718,755,806,JP,Premium,2023-11-10 09:03:00,152,False,Friday,False,0.004
181474,774,188,630,698,755,941,JP,Premium,2024-03-08 10:56:00,35,True,Friday,False,0.004
181475,774,276,934,527,755,604,JP,Premium,2023-08-11 19:05:00,190,False,Friday,False,0.004
181476,774,457,704,86,755,269,JP,Premium,2024-03-15 19:44:00,195,False,Friday,False,0.004
181477,774,707,318,201,481,653,JP,Family,2023-07-09 22:06:00,152,False,Sunday,False,0.004
181478,774,601,854,736,755,236,JP,Premium,2024-04-27 11:00:00,132,False,Saturday,True,0.004
181479,774,457,704,86,993,912,JP,Premium,2024-02-10 16:07:00,35,True,Saturday,False,0.004
181480,774,678,604,859,755,512,JP,Premium,2024-04-27 12:29:00,70,False,Saturday,False,0.004
181481,774,274,531,128,755,803,JP,Family,2023-06-18 07:40:00,156,False,Sunday,False,0.004
181482,774,494,704,86,521,396,JP,Family,2023-08-01 12:02:00,180,False,Tuesday,False,0.004
181483,774,236,312,201,156,287,JP,Premium,2023-09-18 20:16:00,187,False,Monday,False,0.004
181484,774,430,604,859,755,147,JP,Premium,2023-10-02 12:20:00,167,False,Monday,False,0.004
181485,774,183,506,736,755,39,JP,Premium,2024-01-27 12:39:00,149,False,Saturday,False,0.004
181486,774,707,318,201,755,573,JP,Family,2024-11-09 15:35:00,164,False,Saturday,False,0.004
181487,774,707,318,201,267,97,JP,Family,2023-07-15 12:02:00,163,False,Saturday,False,0.004
181488,774,966,855,736,755,402,JP,Family,2023-07-11 19:08:00,119,False,Tuesday,False,0.004
181489,774,374,151,128,890,851,JP,Premium,2023-12-10 07:54:00,133,False,Sunday,False,0.004
181490,774,274,531,128,755,97,JP,Premium,2024-01-06 12:28:00,216,False,Saturday,False,0.004
181491,774,671,604,859,367,711,JP,Premium,2024-02-18 15:56:00,196,False,Sunday,False,0.004
181492,774,707,318,201,755,320,JP,Premium,2023-08-13 12:26:00,186,False,Sunday,False,0.004
181493,774,979,408,718,852,509,JP,Family,2023-05-26 17:28:00,172,False,Friday,True,0.004
181494,774,457,704,86,755,653,JP,Family,2024-12-08 01:29:00,140,False,Sunday,False,0.004
181495,774,720,556,718,264,379,ZA,Premium,2023-08-15 18:42:00,213,False,Tuesday,False,0.004
181496,774,7,58,718,755,237,JP,Premium,2023-08-12 16:56:00,129,False,Saturday,False,0.004
181497,774,178,780,718,755,890,JP,Family,2023-06-25 12:41:00,160,False,Sunday,False,0.004
181498,774,707,318,201,755,573,JP,Premium,2023-12-15 05:50:00,182,False,Friday,False,0.004
181499,774,910,314,201,954,16,JP,Family,2024-08-13 20:35:00,24,True,Tuesday,False,0.0
181500,774,261,850,736,186,941,JP,Family,2024-09-13 17:16:00,172,False,Friday,False,0.004
181501,774,261,850,736,211,946,JP,Family,2023-06-29 16:27:00,177,False,Thursday,False,0.004
181502,774,274,531,128,755,706,JP,Family,2023-06-11 04:49:00,24,True,Sunday,False,0.0
181503,774,707,318,201,755,860,JP,Family,2024-10-08 22:48:00,203,False,Tuesday,False,0.004
181504,774,178,780,718,851,78,JP,Family,2024-12-28 10:13:00,167,False,Saturday,False,0.004
181505,774,408,320,201,755,682,JP,Family,2024-07-21 22:33:00,148,False,Sunday,False,0.004
181506,774,840,650,698,500,17,JP,Premium,2024-04-13 04:31:00,208,False,Saturday,False,0.004
181507,774,878,630,698,553,806,JP,Premium,2023-12-16 14:21:00,188,False,Saturday,False,0.004
181508,774,374,151,128,755,646,JP,Premium,2024-03-01 19:25:00,226,False,Friday,False,0.004
181509,774,671,604,859,755,507,JP,Premium,2024-02-03 08:11:00,130,False,Saturday,False,0.004
181510,774,671,604,859,323,541,JP,Premium,2024-01-30 21:44:00,148,False,Tuesday,False,0.004
181511,774,707,318,201,926,194,JP,Premium,2023-11-14 12:19:00,230,False,Tuesday,False,0.004
181512,774,969,606,859,755,476,JP,Family,2023-08-02 21:39:00,28,True,Wednesday,False,0.0
181513,774,174,949,527,755,876,FR,Premium,2024-03-18 17:13:00,219,False,Monday,False,0.004
181514,774,300,921,527,755,793,JP,Premium,2024-04-16 23:50:00,225,False,Tuesday,False,0.004
181515,774,707,318,201,140,211,JP,Family,2023-07-02 21:46:00,213,False,Sunday,False,0.004
181516,774,530,697,89,605,808,JP,Premium,2023-08-27 21:15:00,192,False,Sunday,False,0.004
181517,774,274,531,128,52,97,JP,Family,2023-06-06 13:42:00,146,False,Tuesday,False,0.004
181518,774,627,97,128,755,568,JP,Premium,2023-11-28 20:44:00,176,False,Tuesday,False,0.004
181519,774,108,406,128,318,218,JP,Premium,2024-04-13 07:52:00,179,False,Saturday,False,0.004
181520,774,324,160,128,364,8,JP,Premium,2024-01-28 07:05:00,201,False,Sunday,False,0.004
181521,774,875,780,718,755,187,JP,Family,2023-07-01 20:33:00,165,False,Saturday,False,0.004
181522,774,350,331,128,755,747,FR,Family,2023-05-13 21:23:00,132,False,Saturday,True,0.004
181523,774,969,606,859,755,663,JP,Family,2023-07-23 18:26:00,225,False,Sunday,False,0.004
181524,774,951,330,128,126,735,JP,Family,2024-10-31 18:27:00,144,False,Thursday,False,0.004
181525,774,707,318,201,85,265,JP,Premium,2024-03-22 15:59:00,40,True,Friday,False,0.004
181526,774,702,687,89,755,645,GB,Premium,2024-03-15 21:17:00,146,False,Friday,False,0.004
181527,774,274,531,128,755,320,JP,Family,2023-07-01 18:48:00,125,False,Saturday,False,0.004
181528,774,969,606,859,755,652,JP,Premium,2023-09-18 15:22:00,44,True,Monday,False,0.004
181529,774,374,151,128,755,867,JP,Family,2023-07-14 18:27:00,130,False,Friday,False,0.004
181530,774,494,704,86,755,444,JP,Premium,2023-12-07 12:38:00,169,False,Thursday,False,0.004
181531,774,826,533,128,755,8,JP,Premium,2023-12-10 16:53:00,200,False,Sunday,False,0.004
181532,774,178,780,718,755,886,JP,Premium,2024-05-27 19:18:00,116,False,Monday,False,0.004
181533,774,274,531,128,755,983,JP,Premium,2023-11-05 17:21:00,195,False,Sunday,False,0.004
181534,774,274,531,128,755,715,JP,Premium,2024-01-11 09:49:00,213,False,Thursday,False,0.004
181535,774,851,335,128,574,830,JP,Premium,2024-03-18 18:02:00,177,False,Monday,False,0.004
181536,774,224,334,128,755,432,JP,Premium,2024-01-06 09:49:00,30,True,Saturday,True,0.004
181537,774,798,354,201,825,936,JP,Premium,2023-11-06 13:09:00,148,False,Monday,True,0.004
181538,774,494,704,86,13,320,DE,Premium,2024-03-03 19:13:00,174,False,Sunday,False,0.004
181539,774,658,868,736,755,155,JP,Premium,2024-03-15 20:54:00,155,False,Friday,False,0.004
181540,774,392,99,527,755,312,JP,Premium,2024-01-16 20:42:00,164,False,Tuesday,False,0.004
181541,774,457,704,86,379,179,JP,Premium,2023-09-10 09:13:00,156,False,Sunday,False,0.004
181542,774,570,412,86,755,973,JP,Premium,2024-01-05 13:07:00,156,False,Friday,True,0.004
181543,774,875,780,718,158,176,US,Family,2024-07-28 13:01:00,173,False,Sunday,False,0.004
181544,774,261,850,736,755,973,BR,Premium,2024-03-17 12:46:00,171,False,Sunday,False,0.004
181545,774,827,650,698,395,682,JP,Family,2024-12-02 15:33:00,170,False,Monday,False,0.004
181546,774,875,780,718,755,207,JP,Premium,2024-01-31 19:22:00,169,False,Wednesday,False,0.004
181547,774,374,151,128,50,660,JP,Family,2024-08-25 14:07:00,136,False,Sunday,False,0.004
181548,774,32,397,718,755,592,JP,Premium,2024-05-31 22:34:00,118,False,Friday,False,0.004
181549,774,197,115,128,85,504,JP,Family,2023-05-30 13:44:00,201,False,Tuesday,False,0.004
181550,774,457,704,86,755,352,JP,Family,2024-08-10 05:30:00,221,False,Saturday,False,0.004
181551,774,457,704,86,398,347,SE,Premium,2023-12-23 07:33:00,166,False,Saturday,False,0.004
181552,774,374,151,128,755,348,JP,Family,2024-12-03 11:09:00,208,False,Tuesday,False,0.004
181553,817,532,779,86,688,296,SE,Premium,2023-09-30 09:55:00,167,False,Saturday,False,0.004
181554,817,753,272,128,859,733,SE,Premium,2023-09-08 12:57:00,161,False,Friday,True,0.004
181555,817,769,379,89,408,548,SE,Family,2024-08-03 18:05:00,180,False,Saturday,True,0.004
181556,817,753,272,128,44,510,SE,Premium,2023-02-05 18:32:00,144,False,Sunday,False,0.004
181557,817,739,970,128,668,368,SE,Premium,2023-09-02 16:21:00,161,False,Saturday,True,0.004
181558,817,924,865,736,511,504,SE,Family,2023-12-17 08:50:00,126,False,Sunday,True,0.004
181559,817,331,857,736,984,207,SE,Premium,2023-02-05 19:42:00,147,False,Sunday,False,0.004
181560,817,316,515,718,685,113,SE,Premium,2023-11-06 20:36:00,151,False,Monday,False,0.004
181561,817,857,140,128,167,324,SE,Family,2023-12-01 08:35:00,195,False,Friday,False,0.004
181562,817,341,516,718,83,90,SE,Family,2024-02-28 15:19:00,200,False,Wednesday,True,0.004
181563,817,997,515,718,536,302,SE,Family,2024-06-05 12:54:00,129,False,Wednesday,False,0.004
181564,817,169,684,736,943,432,SE,Premium,2023-11-12 19:58:00,168,False,Sunday,False,0.004
181565,817,974,515,718,721,247,SE,Premium,2024-09-07 22:56:00,212,False,Saturday,False,0.004
181566,817,316,515,718,920,352,SE,Premium,2024-09-23 20:27:00,217,False,Monday,False,0.004
181567,817,890,579,128,94,749,SE,Family,2023-11-22 18:05:00,195,False,Wednesday,False,0.004
181568,817,753,272,128,278,245,SE,Family,2024-03-15 05:05:00,209,False,Friday,False,0.004
181569,817,529,925,527,994,983,SE,Family,2023-12-23 21:47:00,225,False,Saturday,True,0.004
181570,817,851,335,128,448,851,GB,Family,2024-02-09 18:40:00,188,False,Friday,True,0.004
181571,817,781,635,698,514,646,SE,Premium,2023-04-05 22:16:00,16,True,Wednesday,True,0.0
181572,817,630,827,128,9,702,SE,Family,2024-02-28 22:19:00,143,False,Wednesday,True,0.004
181573,817,101,272,128,167,677,SE,Premium,2023-02-03 09:59:00,199,False,Friday,False,0.004
181574,817,904,196,433,536,739,SE,Family,2024-07-29 18:07:00,32,True,Monday,False,0.004
181575,817,336,851,736,794,207,SE,Premium,2024-11-08 10:09:00,28,True,Friday,False,0.0
181576,817,233,521,128,485,43,SE,Premium,2023-02-03 09:32:00,209,False,Friday,True,0.004
181577,817,936,533,128,808,80,SE,Premium,2023-05-21 09:49:00,145,False,Sunday,False,0.004
181578,817,590,847,736,384,453,SE,Family,2024-08-09 11:00:00,132,False,Friday,True,0.004
181579,817,765,859,736,168,402,SE,Family,2024-03-24 14:30:00,219,False,Sunday,True,0.004
181580,817,983,736,718,567,147,SE,Premium,2023-11-12 10:29:00,156,False,Sunday,False,0.004
181581,817,316,515,718,768,989,SE,Premium,2023-03-18 19:01:00,187,False,Saturday,False,0.004
181582,817,634,858,736,622,610,SE,Family,2024-06-02 21:33:00,149,False,Sunday,False,0.004
181583,817,897,291,201,659,754,SE,Premium,2023-05-05 15:10:00,30,True,Friday,False,0.004
181584,817,753,272,128,895,989,SE,Family,2023-12-01 07:20:00,157,False,Friday,False,0.004
181585,817,753,272,128,946,639,SE,Family,2024-02-12 19:11:00,161,False,Monday,False,0.004
181586,817,219,118,128,369,601,SE,Premium,2023-02-22 06:29:00,38,True,Wednesday,True,0.004
181587,817,775,183,433,578,912,SE,Premium,2023-09-27 20:26:00,16,True,Wednesday,False,0.0
181588,817,541,599,128,13,473,SE,Family,2024-04-22 19:19:00,17,True,Monday,False,0.0
181589,817,430,604,859,94,172,SE,Premium,2023-10-05 09:05:00,187,False,Thursday,True,0.004
181590,817,331,857,736,64,504,SE,Premium,2024-11-09 06:55:00,120,False,Saturday,False,0.004
181591,817,120,521,128,2,15,CA,Premium,2023-04-01 07:50:00,9,True,Saturday,False,0.0
181592,817,331,857,736,951,63,BR,Premium,2023-09-16 20:56:00,216,False,Saturday,False,0.004
181593,817,256,672,736,438,427,US,Family,2024-06-08 11:29:00,228,False,Saturday,False,0.004
181594,817,173,166,433,721,469,FR,Premium,2023-05-31 09:43:00,40,True,Wednesday,True,0.004
181595,817,331,857,736,592,629,SE,Premium,2023-07-05 15:31:00,195,False,Wednesday,False,0.004
181596,817,864,227,128,516,8,SE,Premium,2024-09-23 19:57:00,164,False,Monday,False,0.004
181597,817,175,865,736,476,612,US,Family,2024-06-01 21:46:00,138,False,Saturday,False,0.004
181598,817,173,166,433,211,679,SE,Premium,2024-10-24 08:36:00,114,False,Thursday,False,0.004
181599,817,371,274,128,792,732,SE,Premium,2023-07-17 22:12:00,131,False,Monday,False,0.004
181600,817,661,66,128,942,547,SE,Family,2023-11-26 17:56:00,29,True,Sunday,False,0.0
181601,817,659,250,128,288,432,SE,Premium,2023-09-20 08:55:00,6,True,Wednesday,False,0.0
181602,817,766,118,128,291,407,SE,Family,2023-12-23 22:17:00,216,False,Saturday,False,0.004
181603,817,889,595,736,845,450,SE,Family,2024-04-20 15:47:00,153,False,Saturday,False,0.004
181604,817,924,865,736,835,756,SE,Premium,2024-10-01 13:17:00,37,True,Tuesday,False,0.004
181605,817,138,17,718,540,58,SE,Premium,2023-09-30 11:15:00,177,False,Saturday,False,0.004
181606,817,336,851,736,167,963,SE,Family,2024-07-14 08:27:00,134,False,Sunday,False,0.004
181607,817,974,515,718,4,426,SE,Family,2024-04-19 13:03:00,26,True,Friday,False,0.0
181608,817,388,643,698,325,634,SE,Family,2024-06-21 11:05:00,177,False,Friday,False,0.004
181609,817,336,851,736,979,442,SE,Family,2024-05-11 17:03:00,175,False,Saturday,False,0.004
181610,817,51,192,433,701,660,SE,Family,2024-01-31 16:23:00,148,False,Wednesday,False,0.004
181611,817,340,837,128,313,483,SE,Family,2024-06-07 05:46:00,122,False,Friday,True,0.004
181612,817,324,160,128,117,678,SE,Premium,2023-06-23 20:17:00,131,False,Friday,True,0.004
181613,817,331,857,736,76,195,SE,Family,2024-06-15 17:43:00,13,True,Saturday,False,0.0
181614,817,601,854,736,856,833,SE,Family,2024-05-10 10:45:00,171,False,Friday,False,0.004
181615,817,897,291,201,190,510,SE,Family,2024-03-01 07:54:00,154,False,Friday,False,0.004
181616,817,261,850,736,582,857,JP,Family,2024-05-20 20:07:00,163,False,Monday,False,0.004
181617,817,627,97,128,488,604,SE,Premium,2023-03-31 23:11:00,26,True,Friday,True,0.0
181618,817,108,406,128,982,469,SE,Family,2023-12-27 12:37:00,36,True,Wednesday,True,0.004
181619,817,301,109,527,942,936,SE,Premium,2023-02-24 18:04:00,148,False,Friday,False,0.004
181620,817,343,435,86,138,507,SE,Premium,2023-07-30 20:42:00,134,False,Sunday,False,0.004
181621,817,331,857,736,516,810,SE,Premium,2023-05-31 08:47:00,163,False,Wednesday,False,0.004
181622,817,699,116,128,606,971,SE,Premium,2023-08-22 16:25:00,7,True,Tuesday,True,0.0
181623,817,204,164,433,562,437,SE,Family,2024-04-22 13:06:00,160,False,Monday,False,0.004
181624,817,809,976,128,941,854,SE,Premium,2024-10-03 21:03:00,38,True,Thursday,True,0.004
181625,817,169,684,736,511,442,SE,Premium,2023-09-30 18:57:00,187,False,Saturday,False,0.004
181626,817,963,524,128,495,266,SE,Premium,2023-08-02 12:52:00,155,False,Wednesday,False,0.004
181627,817,331,857,736,253,402,SE,Family,2024-04-05 11:14:00,7,True,Friday,False,0.0
181628,817,823,793,718,198,592,SE,Premium,2023-05-14 08:41:00,226,False,Sunday,False,0.004
181629,817,256,672,736,993,78,SE,Family,2024-05-25 08:47:00,161,False,Saturday,False,0.004
181630,817,163,299,201,534,355,SE,Family,2024-08-11 01:10:00,182,False,Sunday,True,0.004
181631,817,3,854,736,696,507,SE,Family,2024-02-17 13:53:00,125,False,Saturday,False,0.004
181632,817,753,272,128,498,542,SE,Premium,2023-06-09 15:00:00,153,False,Friday,False,0.004
181633,817,624,891,433,367,578,SE,Family,2024-08-02 20:06:00,207,False,Friday,True,0.004
181634,817,388,643,698,138,695,GB,Family,2023-12-30 00:40:00,134,False,Saturday,False,0.004
181635,817,753,272,128,649,711,SE,Family,2024-03-12 18:12:00,173,False,Tuesday,False,0.004
181636,817,499,846,736,138,8,SE,Premium,2023-07-20 21:38:00,130,False,Thursday,True,0.004
181637,817,340,837,128,409,105,SE,Premium,2023-04-02 22:27:00,126,False,Sunday,False,0.004
181638,817,316,515,718,762,218,SE,Premium,2023-04-21 19:43:00,144,False,Friday,False,0.004
181639,817,499,846,736,217,542,SE,Family,2024-04-30 19:11:00,174,False,Tuesday,False,0.004
181640,817,70,489,718,338,379,SE,Premium,2023-10-23 10:51:00,143,False,Monday,True,0.004
181641,817,331,857,736,367,6,SE,Family,2024-07-31 10:59:00,217,False,Wednesday,False,0.004
181642,817,969,606,859,484,689,SE,Family,2024-03-10 10:32:00,213,False,Sunday,False,0.004
181643,817,131,686,89,688,320,SE,Premium,2024-08-17 17:34:00,197,False,Saturday,True,0.004
181644,817,475,670,128,293,355,SE,Premium,2023-04-07 20:43:00,31,True,Friday,False,0.004
181645,817,753,272,128,296,912,DE,Premium,2023-08-23 07:52:00,31,True,Wednesday,False,0.004
181646,817,997,515,718,616,344,SE,Family,2024-05-28 19:39:00,171,False,Tuesday,False,0.004
181647,817,413,132,128,325,612,SE,Family,2023-12-25 22:29:00,182,False,Monday,True,0.004
181648,817,183,506,736,980,392,SE,Family,2024-06-20 07:21:00,179,False,Thursday,False,0.004
181649,817,630,827,128,986,223,SE,Premium,2023-06-25 22:28:00,202,False,Sunday,False,0.004
181650,817,326,501,128,884,32,SE,Family,2024-08-04 08:44:00,184,False,Sunday,False,0.004
181651,817,331,857,736,690,679,SE,Family,2024-07-24 16:18:00,16,True,Wednesday,False,0.0
181652,817,706,537,128,717,503,SE,Premium,2023-10-04 18:06:00,177,False,Wednesday,False,0.004
181653,817,986,663,698,156,4,SE,Premium,2023-10-09 11:32:00,201,False,Monday,False,0.004
181654,817,96,146,128,562,702,SE,Family,2024-05-19 21:37:00,203,False,Sunday,False,0.004
181655,817,812,616,859,882,855,SE,Premium,2023-11-08 21:39:00,148,False,Wednesday,False,0.004
181656,817,753,272,128,582,991,SE,Premium,2023-11-05 11:37:00,35,True,Sunday,False,0.004
181657,817,783,650,698,634,495,SE,Premium,2023-04-02 07:37:00,226,False,Sunday,False,0.004
181658,817,403,959,527,646,948,SE,Family,2024-01-23 09:42:00,188,False,Tuesday,False,0.004
181659,817,14,684,736,367,360,SE,Premium,2023-11-13 18:47:00,182,False,Monday,False,0.004
181660,817,336,851,736,870,504,SE,Family,2024-08-06 15:07:00,195,False,Tuesday,False,0.004
181661,817,374,151,128,495,75,SE,Family,2024-03-09 17:21:00,155,False,Saturday,False,0.004
181662,817,336,851,736,748,953,SE,Premium,2024-09-25 23:20:00,188,False,Wednesday,False,0.004
181663,817,101,272,128,322,846,SE,Premium,2023-07-17 22:20:00,183,False,Monday,False,0.004
181664,817,753,272,128,773,830,SE,Premium,2023-10-06 15:30:00,126,False,Friday,False,0.004
181665,817,331,857,736,385,27,SE,Family,2023-11-28 14:51:00,28,True,Tuesday,False,0.0
181666,817,197,115,128,900,176,SE,Premium,2024-08-28 13:53:00,156,False,Wednesday,True,0.004
181667,817,331,857,736,401,4,US,Premium,2023-11-06 01:19:00,162,False,Monday,False,0.004
181668,817,101,272,128,389,1,SE,Premium,2023-01-29 19:39:00,11,True,Sunday,False,0.0
181669,817,456,974,128,622,43,SE,Family,2023-12-09 08:45:00,201,False,Saturday,True,0.004
181670,817,542,898,433,662,653,SE,Premium,2023-05-07 23:33:00,119,False,Sunday,True,0.004
181671,817,51,192,433,829,97,SE,Premium,2023-10-11 13:18:00,168,False,Wednesday,False,0.004
181672,817,997,515,718,608,653,SE,Family,2024-02-16 08:48:00,175,False,Friday,False,0.004
181673,817,340,837,128,748,930,SE,Premium,2023-04-08 20:24:00,136,False,Saturday,False,0.004
181674,817,19,890,433,425,640,SE,Family,2024-07-21 22:12:00,140,False,Sunday,False,0.004
181675,817,188,630,698,778,523,SE,Premium,2024-11-30 08:58:00,33,True,Saturday,False,0.004
181676,817,753,272,128,961,344,SE,Premium,2023-03-19 20:14:00,148,False,Sunday,False,0.004
181677,817,969,606,859,731,663,SE,Premium,2023-05-14 15:32:00,169,False,Sunday,False,0.004
181678,817,788,367,201,5,791,SE,Family,2024-06-02 10:11:00,194,False,Sunday,True,0.004
181679,817,637,627,698,546,951,SE,Family,2023-12-18 09:40:00,195,False,Monday,False,0.004
181680,817,723,787,86,770,640,SE,Premium,2024-11-16 06:12:00,125,False,Saturday,False,0.004
181681,817,380,571,128,105,883,SE,Premium,2023-09-10 19:41:00,232,False,Sunday,True,0.004
181682,817,388,643,698,75,873,SE,Premium,2023-08-04 20:48:00,178,False,Friday,False,0.004
181683,817,462,134,128,178,592,SE,Family,2023-11-21 08:58:00,162,False,Tuesday,False,0.004
181684,817,539,130,433,77,811,SE,Premium,2023-06-07 22:18:00,139,False,Wednesday,False,0.004
181685,817,995,906,433,777,319,SE,Premium,2024-09-03 06:33:00,5,True,Tuesday,False,0.0
181686,817,456,974,128,253,264,SE,Premium,2024-08-24 07:43:00,44,True,Saturday,False,0.004
181687,817,316,515,718,229,951,SE,Premium,2023-07-07 11:48:00,157,False,Friday,False,0.004
181688,817,753,272,128,922,247,US,Family,2023-12-09 09:45:00,160,False,Saturday,False,0.004
181689,817,101,272,128,624,75,SE,Family,2024-01-02 20:00:00,163,False,Tuesday,False,0.004
181690,817,974,515,718,83,855,SE,Family,2024-06-01 12:12:00,186,False,Saturday,False,0.004
181691,817,331,857,736,448,509,SE,Family,2024-02-23 07:48:00,151,False,Friday,False,0.004
181692,817,753,272,128,953,785,SE,Family,2024-07-31 07:32:00,18,True,Wednesday,False,0.0
181693,817,775,183,433,770,473,SE,Family,2024-06-30 20:07:00,202,False,Sunday,False,0.004
181694,817,180,778,86,633,396,SE,Premium,2024-08-26 17:19:00,172,False,Monday,False,0.004
181695,817,266,180,433,868,509,SE,Premium,2024-09-12 07:05:00,153,False,Thursday,False,0.004
181696,817,990,239,128,63,864,CA,Family,2024-03-24 12:01:00,182,False,Sunday,False,0.004
181697,817,331,857,736,778,989,SE,Premium,2023-02-17 16:35:00,191,False,Friday,False,0.004
181698,817,986,663,698,426,883,SE,Free,2023-01-13 22:20:00,129,False,Friday,False,0.0064
181699,817,494,704,86,853,331,BR,Family,2024-01-05 19:52:00,200,False,Friday,False,0.004
181700,817,867,108,527,880,611,SE,Premium,2023-11-11 21:59:00,214,False,Saturday,False,0.004
181701,817,532,779,86,14,220,SE,Premium,2023-01-20 19:54:00,213,False,Friday,False,0.004
181702,817,803,463,718,262,907,SE,Family,2024-08-02 22:08:00,157,False,Friday,True,0.004
181703,817,753,272,128,535,963,SE,Family,2024-01-17 19:20:00,194,False,Wednesday,False,0.004
181704,817,331,857,736,920,269,SE,Family,2024-06-22 22:58:00,39,True,Saturday,False,0.004
181705,817,753,272,128,842,501,SE,Premium,2023-05-05 08:13:00,168,False,Friday,False,0.004
181706,817,986,663,698,532,176,SE,Premium,2023-03-15 22:54:00,151,False,Wednesday,False,0.004
181707,817,101,272,128,652,284,SE,Family,2024-07-22 01:19:00,187,False,Monday,False,0.004
181708,817,974,515,718,829,646,SE,Premium,2024-09-16 20:31:00,185,False,Monday,False,0.004
181709,817,331,857,736,432,679,DE,Premium,2023-09-21 20:15:00,176,False,Thursday,False,0.004
181710,817,331,857,736,915,827,JP,Premium,2024-10-30 20:13:00,22,True,Wednesday,False,0.0
181711,817,454,833,128,504,287,SE,Premium,2023-07-24 20:36:00,150,False,Monday,True,0.004
181712,817,14,684,736,5,453,AU,Family,2023-11-20 08:20:00,41,True,Monday,False,0.004
181713,817,969,606,859,800,597,SE,Premium,2023-07-12 19:31:00,153,False,Wednesday,False,0.004
181714,817,173,166,433,355,951,SE,Premium,2023-11-14 05:31:00,139,False,Tuesday,False,0.004
181715,817,331,857,736,270,795,SE,Premium,2023-07-11 22:34:00,214,False,Tuesday,False,0.004
181716,817,320,995,718,947,578,SE,Family,2024-03-01 19:31:00,33,True,Friday,False,0.004
181717,817,924,865,736,307,142,BR,Family,2023-12-08 23:32:00,155,False,Friday,False,0.004
181718,817,331,857,736,846,706,SE,Family,2024-07-07 09:40:00,13,True,Sunday,False,0.0
181719,817,331,857,736,197,825,SE,Premium,2023-06-25 21:26:00,168,False,Sunday,False,0.004
181720,817,155,571,128,468,296,SE,Family,2024-06-22 17:33:00,176,False,Saturday,False,0.004
181721,817,838,288,201,468,118,SE,Premium,2023-08-21 10:49:00,23,True,Monday,True,0.0
181722,817,109,130,433,109,34,SE,Premium,2024-09-23 19:14:00,127,False,Monday,False,0.004
