event_id,user_id,event_type,event_ts,from_tier,to_tier,mrr_before_usd,mrr_after_usd,mrr_change_usd,country_code,trigger_context
2745,393,signup,2024-07-28,,Free,0.0,0.0,0.0,SE,paid_search
2746,393,churn,2024-12-24,Free,Free,0.0,0.0,0.0,SE,price_promo
2747,432,signup,2021-02-19,,Free,0.0,0.0,0.0,CA,organic
2748,432,upgrade,2021-06-05,Free,Premium,0.0,9.99,9.99,CA,retention_email
2749,432,churn,2021-06-25,Premium,Free,9.99,0.0,-9.99,CA,paid_search
2750,432,churn,2021-10-11,Free,Free,0.0,0.0,0.0,CA,content_launch
2751,432,upgrade,2022-01-10,Free,Family,0.0,14.99,14.99,CA,reconciliation
2752,771,signup,2023-06-30,,Free,0.0,0.0,0.0,AU,organic
2753,771,upgrade,2023-07-17,Free,Premium,0.0,9.99,9.99,AU,reconciliation
2754,263,signup,2023-09-03,,Free,0.0,0.0,0.0,ZA,referral
2755,263,churn,2024-03-11,Free,Free,0.0,0.0,0.0,ZA,price_promo
2756,263,upgrade,2024-08-02,Free,Family,0.0,14.99,14.99,CA,retention_email
2757,263,retention,2024-11-17,Family,Family,14.99,14.99,0.0,ZA,referral
2758,263,downgrade,2024-12-30,Family,Free,14.99,0.0,-14.99,ZA,reconciliation
2759,38,signup,2024-09-11,,Free,0.0,0.0,0.0,CA,organic
2760,38,churn,2024-10-01,Free,Free,0.0,0.0,0.0,CA,content_launch
2761,38,upgrade,2024-11-10,Free,Family,0.0,14.99,14.99,CA,reconciliation
2762,741,signup,2022-01-14,,Free,0.0,0.0,0.0,CA,paid_search
2763,741,upgrade,2022-04-07,Free,Premium,0.0,9.99,9.99,CA,billing_failure
2764,741,upgrade,2022-05-05,Premium,Family,9.99,14.99,5.0,CA,retention_email
2765,741,retention,2022-10-03,Family,Family,14.99,14.99,0.0,CA,paid_search
2766,741,downgrade,2022-10-28,Family,Free,14.99,0.0,-14.99,CA,reconciliation
2767,154,signup,2022-05-05,,Free,0.0,0.0,0.0,BR,podcast_ad
2768,154,churn,2022-06-30,Free,Free,0.0,0.0,0.0,BR,organic
2769,154,retention,2023-05-14,Free,Free,0.0,0.0,0.0,GB,organic
2770,154,upgrade,2023-07-07,Free,Premium,0.0,9.99,9.99,BR,reconciliation
2771,401,signup,2024-11-03,,Free,0.0,0.0,0.0,AU,organic
2772,401,churn,2024-11-23,Free,Free,0.0,0.0,0.0,AU,social_ad
2773,487,signup,2021-04-02,,Free,0.0,0.0,0.0,DE,paid_search
2774,487,upgrade,2021-05-09,Free,Family,0.0,14.99,14.99,DE,referral
2775,226,signup,2023-04-19,,Premium,0.0,9.99,9.99,CA,referral
2776,226,retention,2023-07-14,Premium,Premium,9.99,9.99,0.0,CA,social_ad
2777,226,retention,2023-08-20,Premium,Premium,9.99,9.99,0.0,CA,retention_email
2778,226,retention,2023-10-24,Premium,Premium,9.99,9.99,0.0,CA,billing_failure
2779,226,upgrade,2023-11-24,Premium,Family,9.99,14.99,5.0,CA,reconciliation
2780,919,signup,2024-09-06,,Family,0.0,14.99,14.99,AU,social_ad
2781,919,downgrade,2024-10-07,Family,Free,14.99,0.0,-14.99,AU,reconciliation
2782,50,signup,2021-07-20,,Free,0.0,0.0,0.0,US,paid_search
2783,50,churn,2021-09-24,Free,Free,0.0,0.0,0.0,US,paid_search
2784,50,retention,2022-01-29,Free,Free,0.0,0.0,0.0,US,retention_email
2785,50,upgrade,2022-06-10,Free,Family,0.0,14.99,14.99,US,reconciliation
2786,424,signup,2023-10-17,,Family,0.0,14.99,14.99,AU,social_ad
2787,424,downgrade,2024-01-29,Family,Premium,14.99,9.99,-5.0,AU,social_ad
2788,424,downgrade,2024-02-17,Premium,Free,9.99,0.0,-9.99,AU,organic
2789,424,upgrade,2024-03-29,Free,Premium,0.0,9.99,9.99,AU,paid_search
2790,424,upgrade,2024-09-05,Premium,Family,9.99,14.99,5.0,AU,social_ad
2791,424,retention,2024-10-20,Family,Family,14.99,14.99,0.0,AU,organic
2792,12,signup,2021-08-26,,Free,0.0,0.0,0.0,SE,organic
2793,12,churn,2022-03-30,Free,Free,0.0,0.0,0.0,SE,price_promo
2794,12,upgrade,2022-07-14,Free,Premium,0.0,9.99,9.99,SE,retention_email
2795,12,retention,2022-10-23,Premium,Premium,9.99,9.99,0.0,SE,organic
2796,12,retention,2022-11-15,Premium,Premium,9.99,9.99,0.0,SE,billing_failure
2797,12,downgrade,2023-01-22,Premium,Free,9.99,0.0,-9.99,SE,reconciliation
2798,122,signup,2024-09-10,,Free,0.0,0.0,0.0,ZA,paid_search
2799,122,retention,2024-10-01,Free,Free,0.0,0.0,0.0,ZA,billing_failure
2800,122,upgrade,2024-12-31,Free,Premium,0.0,9.99,9.99,ZA,reconciliation
2801,857,signup,2024-10-30,,Premium,0.0,9.99,9.99,GB,organic
2802,857,downgrade,2024-12-06,Premium,Free,9.99,0.0,-9.99,GB,reconciliation
2803,33,signup,2021-09-02,,Premium,0.0,9.99,9.99,GB,organic
2804,33,retention,2021-09-21,Premium,Premium,9.99,9.99,0.0,GB,organic
2805,33,retention,2022-03-12,Premium,Premium,9.99,9.99,0.0,GB,retention_email
2806,33,retention,2022-08-17,Premium,Premium,9.99,9.99,0.0,GB,paid_search
2807,33,retention,2023-03-03,Premium,Premium,9.99,9.99,0.0,GB,billing_failure
2808,83,signup,2021-03-18,,Free,0.0,0.0,0.0,JP,referral
2809,83,upgrade,2021-05-11,Free,Premium,0.0,9.99,9.99,JP,price_promo
2810,83,retention,2022-02-07,Premium,Premium,9.99,9.99,0.0,JP,content_launch
2811,83,upgrade,2022-08-11,Premium,Family,9.99,14.99,5.0,JP,reconciliation
2812,943,signup,2022-07-31,,Free,0.0,0.0,0.0,BR,podcast_ad
2813,943,retention,2022-08-31,Free,Free,0.0,0.0,0.0,BR,content_launch
2814,943,churn,2022-09-22,Free,Free,0.0,0.0,0.0,BR,content_launch
2815,943,retention,2023-04-27,Free,Free,0.0,0.0,0.0,BR,price_promo
2816,943,upgrade,2023-07-29,Free,Premium,0.0,9.99,9.99,BR,retention_email
2817,521,signup,2023-10-02,,Free,0.0,0.0,0.0,DE,social_ad
2818,521,churn,2024-03-09,Free,Free,0.0,0.0,0.0,DE,billing_failure
2819,521,retention,2024-11-04,Free,Free,0.0,0.0,0.0,DE,organic
2820,521,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,DE,reconciliation
2821,109,signup,2024-01-25,,Free,0.0,0.0,0.0,GB,organic
2822,109,churn,2024-02-26,Free,Free,0.0,0.0,0.0,GB,retention_email
2823,109,upgrade,2024-04-22,Free,Family,0.0,14.99,14.99,GB,social_ad
2824,109,retention,2024-07-01,Family,Family,14.99,14.99,0.0,GB,price_promo
2825,109,downgrade,2024-10-31,Family,Premium,14.99,9.99,-5.0,GB,referral
2826,109,churn,2024-12-17,Premium,Free,9.99,0.0,-9.99,GB,price_promo
2827,109,upgrade,2024-12-31,Free,Premium,0.0,9.99,9.99,GB,reconciliation
2828,684,signup,2024-04-23,,Premium,0.0,9.99,9.99,BR,paid_search
2829,684,churn,2024-07-05,Premium,Free,9.99,0.0,-9.99,BR,organic
2830,684,upgrade,2024-12-09,Free,Premium,0.0,9.99,9.99,BR,reconciliation
2831,51,signup,2023-08-31,,Free,0.0,0.0,0.0,FR,referral
2832,51,retention,2023-09-29,Free,Free,0.0,0.0,0.0,FR,social_ad
2833,51,churn,2023-11-25,Free,Free,0.0,0.0,0.0,FR,retention_email
2834,51,upgrade,2023-12-15,Free,Premium,0.0,9.99,9.99,FR,price_promo
2835,51,churn,2024-01-06,Premium,Free,9.99,0.0,-9.99,FR,organic
2836,51,upgrade,2024-02-23,Free,Family,0.0,14.99,14.99,FR,organic
2837,51,downgrade,2024-03-31,Family,Free,14.99,0.0,-14.99,FR,reconciliation
2838,726,signup,2024-11-24,,Premium,0.0,9.99,9.99,ZA,organic
2839,726,downgrade,2024-12-28,Premium,Free,9.99,0.0,-9.99,ZA,reconciliation
2840,374,signup,2023-11-27,,Free,0.0,0.0,0.0,DE,referral
2841,374,churn,2024-02-19,Free,Free,0.0,0.0,0.0,DE,organic
2842,374,retention,2024-03-30,Free,Free,0.0,0.0,0.0,DE,billing_failure
2843,374,churn,2024-10-16,Free,Free,0.0,0.0,0.0,DE,referral
2844,374,upgrade,2024-11-20,Free,Family,0.0,14.99,14.99,DE,reconciliation
2845,65,signup,2022-06-27,,Free,0.0,0.0,0.0,AU,referral
2846,65,upgrade,2022-07-29,Free,Premium,0.0,9.99,9.99,AU,organic
2847,65,upgrade,2022-09-12,Premium,Family,9.99,14.99,5.0,AU,reconciliation
2848,22,signup,2024-09-13,,Free,0.0,0.0,0.0,DE,organic
2849,22,upgrade,2024-12-31,Free,Premium,0.0,9.99,9.99,DE,reconciliation
2850,638,signup,2022-04-15,,Free,0.0,0.0,0.0,AU,paid_search
2851,638,churn,2023-05-18,Free,Free,0.0,0.0,0.0,AU,social_ad
2852,638,upgrade,2023-06-05,Free,Family,0.0,14.99,14.99,AU,reconciliation
2853,197,signup,2021-09-02,,Free,0.0,0.0,0.0,US,social_ad
2854,197,upgrade,2022-02-04,Free,Premium,0.0,9.99,9.99,US,reconciliation
2855,547,signup,2022-08-09,,Family,0.0,14.99,14.99,SE,paid_search
2856,547,retention,2022-10-12,Family,Family,14.99,14.99,0.0,SE,organic
2857,547,retention,2022-11-23,Family,Family,14.99,14.99,0.0,SE,social_ad
2858,547,retention,2022-12-08,Family,Family,14.99,14.99,0.0,SE,price_promo
2859,547,churn,2023-01-02,Family,Free,14.99,0.0,-14.99,SE,paid_search
2860,547,churn,2023-02-04,Free,Free,0.0,0.0,0.0,SE,content_launch
2861,547,upgrade,2023-06-05,Free,Premium,0.0,9.99,9.99,SE,price_promo
2862,845,signup,2024-08-28,,Free,0.0,0.0,0.0,DE,social_ad
2863,845,retention,2024-10-01,Free,Free,0.0,0.0,0.0,DE,retention_email
2864,845,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,DE,reconciliation
2865,835,signup,2021-12-31,,Free,0.0,0.0,0.0,GB,paid_search
2866,835,upgrade,2022-08-09,Free,Family,0.0,14.99,14.99,GB,organic
2867,835,retention,2022-10-27,Family,Family,14.99,14.99,0.0,GB,price_promo
2868,835,retention,2022-12-03,Family,Family,14.99,14.99,0.0,GB,organic
2869,835,retention,2023-04-09,Family,Family,14.99,14.99,0.0,GB,referral
2870,835,downgrade,2024-02-06,Family,Free,14.99,0.0,-14.99,GB,reconciliation
2871,261,signup,2023-09-02,,Free,0.0,0.0,0.0,JP,organic
2872,261,upgrade,2023-10-20,Free,Family,0.0,14.99,14.99,JP,social_ad
2873,261,churn,2023-12-26,Family,Free,14.99,0.0,-14.99,JP,paid_search
2874,261,upgrade,2024-02-04,Free,Family,0.0,14.99,14.99,JP,reconciliation
2875,201,signup,2022-06-26,,Free,0.0,0.0,0.0,GB,paid_search
2876,201,churn,2022-08-03,Free,Free,0.0,0.0,0.0,GB,social_ad
2877,201,upgrade,2023-06-23,Free,Premium,0.0,9.99,9.99,GB,reconciliation
2878,73,signup,2021-02-15,,Premium,0.0,9.99,9.99,CA,social_ad
2879,73,retention,2021-03-13,Premium,Premium,9.99,9.99,0.0,CA,billing_failure
2880,73,upgrade,2021-09-19,Premium,Family,9.99,14.99,5.0,CA,price_promo
2881,73,retention,2021-12-19,Family,Family,14.99,14.99,0.0,CA,referral
2882,73,downgrade,2022-06-25,Family,Premium,14.99,9.99,-5.0,CA,billing_failure
2883,73,retention,2024-04-11,Premium,Premium,9.99,9.99,0.0,CA,social_ad
2884,73,upgrade,2024-07-12,Premium,Family,9.99,14.99,5.0,CA,reconciliation
2885,763,signup,2022-03-27,,Premium,0.0,9.99,9.99,CA,social_ad
2886,763,retention,2022-07-27,Premium,Premium,9.99,9.99,0.0,CA,social_ad
2887,763,retention,2022-09-01,Premium,Premium,9.99,9.99,0.0,CA,content_launch
2888,230,signup,2021-04-03,,Free,0.0,0.0,0.0,AU,referral
2889,318,signup,2023-05-04,,Free,0.0,0.0,0.0,JP,organic
2890,318,upgrade,2023-08-19,Free,Family,0.0,14.99,14.99,JP,content_launch
2891,318,retention,2024-08-17,Family,Family,14.99,14.99,0.0,JP,billing_failure
2892,318,downgrade,2024-11-23,Family,Premium,14.99,9.99,-5.0,JP,reconciliation
2893,245,signup,2023-09-28,,Free,0.0,0.0,0.0,BR,social_ad
2894,245,churn,2023-11-01,Free,Free,0.0,0.0,0.0,BR,price_promo
2895,245,upgrade,2024-03-15,Free,Family,0.0,14.99,14.99,BR,reconciliation
2896,103,signup,2023-09-08,,Free,0.0,0.0,0.0,SE,organic
2897,103,churn,2023-10-06,Free,Free,0.0,0.0,0.0,SE,social_ad
2898,103,upgrade,2023-11-06,Free,Premium,0.0,9.99,9.99,BR,billing_failure
2899,329,signup,2024-07-12,,Free,0.0,0.0,0.0,BR,organic
2900,329,upgrade,2024-08-07,Free,Premium,0.0,9.99,9.99,BR,content_launch
2901,273,signup,2023-02-07,,Free,0.0,0.0,0.0,US,organic
2902,273,churn,2023-08-03,Free,Free,0.0,0.0,0.0,US,paid_search
2903,273,upgrade,2023-10-19,Free,Family,0.0,14.99,14.99,US,reconciliation
2904,957,signup,2024-03-08,,Premium,0.0,9.99,9.99,US,organic
2905,957,retention,2024-04-11,Premium,Premium,9.99,9.99,0.0,US,organic
2906,957,downgrade,2024-05-25,Premium,Free,9.99,0.0,-9.99,US,reconciliation
2907,190,signup,2021-06-18,,Free,0.0,0.0,0.0,GB,organic
2908,190,upgrade,2021-08-17,Free,Premium,0.0,9.99,9.99,GB,price_promo
2909,190,downgrade,2022-08-02,Premium,Free,9.99,0.0,-9.99,GB,reconciliation
2910,162,signup,2021-09-08,,Free,0.0,0.0,0.0,FR,social_ad
2911,162,churn,2021-11-13,Free,Free,0.0,0.0,0.0,FR,social_ad
2912,162,upgrade,2022-01-26,Free,Premium,0.0,9.99,9.99,FR,organic
2913,162,retention,2022-02-28,Premium,Premium,9.99,9.99,0.0,FR,social_ad
2914,162,retention,2022-06-22,Premium,Premium,9.99,9.99,0.0,FR,social_ad
2915,162,retention,2022-09-18,Premium,Premium,9.99,9.99,0.0,FR,price_promo
2916,754,signup,2023-03-20,,Free,0.0,0.0,0.0,AU,referral
2917,754,retention,2023-06-12,Free,Free,0.0,0.0,0.0,AU,retention_email
2918,754,churn,2023-08-05,Free,Free,0.0,0.0,0.0,AU,retention_email
2919,754,upgrade,2023-09-09,Free,Premium,0.0,9.99,9.99,AU,reconciliation
2920,265,signup,2022-09-09,,Free,0.0,0.0,0.0,US,organic
2921,265,retention,2022-10-24,Free,Free,0.0,0.0,0.0,US,price_promo
2922,265,churn,2023-05-06,Free,Free,0.0,0.0,0.0,US,paid_search
2923,265,upgrade,2023-09-07,Free,Premium,0.0,9.99,9.99,US,reconciliation
2924,689,signup,2021-10-28,,Free,0.0,0.0,0.0,CA,social_ad
2925,689,upgrade,2022-06-11,Free,Premium,0.0,9.99,9.99,CA,retention_email
2926,689,retention,2022-08-30,Premium,Premium,9.99,9.99,0.0,CA,retention_email
2927,689,retention,2022-10-05,Premium,Premium,9.99,9.99,0.0,CA,organic
2928,689,retention,2022-11-13,Premium,Premium,9.99,9.99,0.0,CA,referral
2929,689,downgrade,2023-03-31,Premium,Free,9.99,0.0,-9.99,CA,reconciliation
2930,650,signup,2022-08-15,,Free,0.0,0.0,0.0,BR,social_ad
2931,397,signup,2023-07-18,,Free,0.0,0.0,0.0,SE,paid_search
2932,397,churn,2023-08-10,Free,Free,0.0,0.0,0.0,SE,billing_failure
2933,397,churn,2023-10-26,Free,Free,0.0,0.0,0.0,SE,organic
2934,397,upgrade,2023-11-18,Free,Premium,0.0,9.99,9.99,SE,social_ad
2935,397,downgrade,2023-12-16,Premium,Free,9.99,0.0,-9.99,SE,reconciliation
2936,774,signup,2023-04-22,,Family,0.0,14.99,14.99,JP,organic
2937,774,downgrade,2023-08-11,Family,Premium,14.99,9.99,-5.0,JP,social_ad
2938,774,churn,2024-06-01,Premium,Free,9.99,0.0,-9.99,JP,referral
2939,774,upgrade,2024-07-18,Free,Family,0.0,14.99,14.99,JP,reconciliation
2940,817,signup,2022-12-27,,Free,0.0,0.0,0.0,SE,social_ad
2941,817,upgrade,2023-01-20,Free,Premium,0.0,9.99,9.99,SE,price_promo
2942,817,upgrade,2023-11-18,Premium,Family,9.99,14.99,5.0,SE,retention_email
2943,817,downgrade,2024-08-14,Family,Premium,14.99,9.99,-5.0,SE,referral
2944,817,churn,2024-12-04,Premium,Free,9.99,0.0,-9.99,SE,social_ad
2945,817,upgrade,2024-12-31,Free,Premium,0.0,9.99,9.99,SE,reconciliation
2946,805,signup,2022-04-02,,Free,0.0,0.0,0.0,BR,paid_search
2947,805,upgrade,2022-05-14,Free,Premium,0.0,9.99,9.99,BR,paid_search
2948,805,retention,2022-07-31,Premium,Premium,9.99,9.99,0.0,BR,content_launch
2949,805,retention,2022-09-27,Premium,Premium,9.99,9.99,0.0,BR,billing_failure
2950,805,downgrade,2023-03-12,Premium,Free,9.99,0.0,-9.99,BR,reconciliation
2951,199,signup,2024-11-22,,Free,0.0,0.0,0.0,US,social_ad
2952,283,signup,2023-04-07,,Free,0.0,0.0,0.0,AU,paid_search
2953,283,upgrade,2024-01-28,Free,Family,0.0,14.99,14.99,AU,organic
2954,283,churn,2024-02-18,Family,Free,14.99,0.0,-14.99,AU,paid_search
2955,844,signup,2023-09-04,,Family,0.0,14.99,14.99,BR,social_ad
2956,844,retention,2024-02-23,Family,Family,14.99,14.99,0.0,BR,social_ad
2957,844,downgrade,2024-06-13,Family,Premium,14.99,9.99,-5.0,BR,reconciliation
2958,511,signup,2023-03-11,,Free,0.0,0.0,0.0,AU,podcast_ad
2959,511,upgrade,2023-11-25,Free,Premium,0.0,9.99,9.99,AU,paid_search
2960,511,churn,2023-12-28,Premium,Free,9.99,0.0,-9.99,AU,retention_email
2961,511,upgrade,2024-04-06,Free,Family,0.0,14.99,14.99,AU,reconciliation
2962,3,signup,2024-03-07,,Premium,0.0,9.99,9.99,JP,organic
2963,3,churn,2024-08-05,Premium,Free,9.99,0.0,-9.99,SE,social_ad
2964,3,upgrade,2024-12-18,Free,Premium,0.0,9.99,9.99,JP,reconciliation
2965,690,signup,2024-05-03,,Free,0.0,0.0,0.0,JP,organic
2966,279,signup,2023-09-29,,Free,0.0,0.0,0.0,SE,organic
2967,279,upgrade,2024-01-22,Free,Family,0.0,14.99,14.99,SE,billing_failure
2968,279,downgrade,2024-02-17,Family,Free,14.99,0.0,-14.99,SE,content_launch
2969,279,upgrade,2024-05-07,Free,Family,0.0,14.99,14.99,SE,paid_search
2970,279,downgrade,2024-06-24,Family,Premium,14.99,9.99,-5.0,SE,reconciliation
2971,653,signup,2022-03-06,,Free,0.0,0.0,0.0,AU,paid_search
2972,653,retention,2022-08-07,Free,Free,0.0,0.0,0.0,DE,organic
2973,639,signup,2021-05-10,,Free,0.0,0.0,0.0,BR,social_ad
2974,639,churn,2021-10-01,Free,Free,0.0,0.0,0.0,BR,content_launch
2975,639,churn,2021-10-28,Free,Free,0.0,0.0,0.0,BR,content_launch
2976,639,upgrade,2021-12-07,Free,Premium,0.0,9.99,9.99,BR,social_ad
2977,639,churn,2022-04-03,Premium,Free,9.99,0.0,-9.99,BR,content_launch
2978,603,signup,2024-04-23,,Free,0.0,0.0,0.0,FR,paid_search
2979,8,signup,2022-02-14,,Free,0.0,0.0,0.0,US,referral
2980,8,upgrade,2022-03-06,Free,Premium,0.0,9.99,9.99,US,billing_failure
2981,8,downgrade,2022-11-26,Premium,Free,9.99,0.0,-9.99,US,reconciliation
2982,699,signup,2024-05-15,,Free,0.0,0.0,0.0,BR,organic
2983,699,retention,2024-08-24,Free,Free,0.0,0.0,0.0,BR,social_ad
2984,699,churn,2024-10-08,Free,Free,0.0,0.0,0.0,BR,paid_search
2985,699,upgrade,2024-11-05,Free,Family,0.0,14.99,14.99,BR,reconciliation
2986,981,signup,2024-11-12,,Free,0.0,0.0,0.0,ZA,organic
2987,981,upgrade,2024-12-31,Free,Premium,0.0,9.99,9.99,ZA,reconciliation
2988,425,signup,2023-03-17,,Premium,0.0,9.99,9.99,SE,paid_search
2989,425,retention,2024-01-01,Premium,Premium,9.99,9.99,0.0,SE,referral
2990,425,retention,2024-01-22,Premium,Premium,9.99,9.99,0.0,SE,social_ad
2991,425,retention,2024-03-17,Premium,Premium,9.99,9.99,0.0,SE,retention_email
2992,425,upgrade,2024-08-21,Premium,Family,9.99,14.99,5.0,SE,billing_failure
2993,392,signup,2021-12-08,,Free,0.0,0.0,0.0,GB,paid_search
2994,392,churn,2022-03-17,Free,Free,0.0,0.0,0.0,GB,referral
2995,392,upgrade,2022-04-28,Free,Premium,0.0,9.99,9.99,GB,reconciliation
2996,428,signup,2023-05-15,,Family,0.0,14.99,14.99,CA,organic
2997,428,retention,2023-07-07,Family,Family,14.99,14.99,0.0,CA,retention_email
2998,428,churn,2024-07-24,Family,Free,14.99,0.0,-14.99,CA,organic
2999,428,upgrade,2024-10-29,Free,Family,0.0,14.99,14.99,CA,reconciliation
3000,359,signup,2024-03-11,,Free,0.0,0.0,0.0,AU,organic
3001,359,upgrade,2024-05-29,Free,Premium,0.0,9.99,9.99,AU,organic
3002,359,downgrade,2024-08-19,Premium,Free,9.99,0.0,-9.99,AU,reconciliation
3003,371,signup,2021-09-09,,Free,0.0,0.0,0.0,FR,social_ad
3004,371,churn,2021-11-14,Free,Free,0.0,0.0,0.0,FR,content_launch
3005,371,retention,2022-03-31,Free,Free,0.0,0.0,0.0,FR,paid_search
3006,371,upgrade,2022-09-16,Free,Premium,0.0,9.99,9.99,FR,billing_failure
3007,371,retention,2023-03-02,Premium,Premium,9.99,9.99,0.0,FR,social_ad
3008,994,signup,2024-01-21,,Premium,0.0,9.99,9.99,ZA,referral
3009,994,churn,2024-07-18,Premium,Free,9.99,0.0,-9.99,ZA,social_ad
3010,994,upgrade,2024-10-19,Free,Premium,0.0,9.99,9.99,ZA,organic
3011,994,downgrade,2024-12-31,Premium,Free,9.99,0.0,-9.99,ZA,reconciliation
3012,728,signup,2024-11-23,,Free,0.0,0.0,0.0,CA,referral
3013,728,upgrade,2024-12-31,Free,Premium,0.0,9.99,9.99,CA,reconciliation
3014,21,signup,2021-10-16,,Premium,0.0,9.99,9.99,SE,organic
3015,21,retention,2021-11-06,Premium,Premium,9.99,9.99,0.0,SE,price_promo
3016,21,upgrade,2021-12-04,Premium,Family,9.99,14.99,5.0,SE,organic
3017,21,downgrade,2022-05-27,Family,Premium,14.99,9.99,-5.0,SE,reconciliation
3018,611,signup,2023-08-16,,Free,0.0,0.0,0.0,AU,paid_search
3019,611,upgrade,2023-09-06,Free,Premium,0.0,9.99,9.99,AU,billing_failure
3020,611,retention,2024-02-18,Premium,Premium,9.99,9.99,0.0,GB,paid_search
3021,611,downgrade,2024-07-05,Premium,Free,9.99,0.0,-9.99,AU,reconciliation
3022,486,signup,2022-06-11,,Free,0.0,0.0,0.0,GB,social_ad
3023,486,churn,2022-08-04,Free,Free,0.0,0.0,0.0,GB,social_ad
3024,486,upgrade,2022-11-08,Free,Premium,0.0,9.99,9.99,GB,referral
3025,486,churn,2023-03-26,Premium,Free,9.99,0.0,-9.99,GB,paid_search
3026,416,signup,2021-02-07,,Free,0.0,0.0,0.0,AU,organic
3027,416,churn,2021-09-25,Free,Free,0.0,0.0,0.0,AU,billing_failure
3028,416,retention,2023-01-26,Free,Free,0.0,0.0,0.0,AU,content_launch
3029,416,churn,2023-03-07,Free,Free,0.0,0.0,0.0,AU,social_ad
3030,416,upgrade,2023-06-04,Free,Family,0.0,14.99,14.99,AU,reconciliation
3031,990,signup,2021-09-12,,Free,0.0,0.0,0.0,US,organic
3032,990,upgrade,2021-10-16,Free,Premium,0.0,9.99,9.99,US,reconciliation
3033,506,signup,2023-03-15,,Premium,0.0,9.99,9.99,ZA,organic
3034,506,retention,2023-07-13,Premium,Premium,9.99,9.99,0.0,ZA,organic
3035,506,upgrade,2023-08-02,Premium,Family,9.99,14.99,5.0,ZA,price_promo
3036,506,downgrade,2023-09-09,Family,Free,14.99,0.0,-14.99,GB,price_promo
3037,506,retention,2024-02-28,Free,Free,0.0,0.0,0.0,ZA,social_ad
3038,506,churn,2024-07-08,Free,Free,0.0,0.0,0.0,ZA,referral
3039,186,signup,2023-11-01,,Premium,0.0,9.99,9.99,FR,social_ad
3040,186,downgrade,2024-02-14,Premium,Free,9.99,0.0,-9.99,FR,paid_search
3041,186,churn,2024-06-18,Free,Free,0.0,0.0,0.0,FR,referral
3042,186,retention,2024-12-14,Free,Free,0.0,0.0,0.0,FR,billing_failure
3043,186,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,FR,reconciliation
3044,31,signup,2021-01-09,,Free,0.0,0.0,0.0,SE,organic
3045,31,churn,2021-03-28,Free,Free,0.0,0.0,0.0,SE,social_ad
3046,31,upgrade,2021-06-20,Free,Premium,0.0,9.99,9.99,SE,social_ad
3047,31,retention,2021-09-07,Premium,Premium,9.99,9.99,0.0,SE,organic
3048,31,downgrade,2022-02-17,Premium,Free,9.99,0.0,-9.99,SE,reconciliation
3049,520,signup,2021-08-25,,Family,0.0,14.99,14.99,BR,organic
3050,520,retention,2021-09-16,Family,Family,14.99,14.99,0.0,BR,paid_search
3051,520,downgrade,2021-12-10,Family,Premium,14.99,9.99,-5.0,BR,reconciliation
3052,32,signup,2023-05-25,,Free,0.0,0.0,0.0,GB,paid_search
3053,32,retention,2023-07-13,Free,Free,0.0,0.0,0.0,GB,paid_search
3054,32,retention,2023-08-01,Free,Free,0.0,0.0,0.0,GB,content_launch
3055,32,upgrade,2023-09-08,Free,Family,0.0,14.99,14.99,GB,reconciliation
3056,903,signup,2022-02-25,,Free,0.0,0.0,0.0,CA,organic
3057,903,retention,2022-12-08,Free,Free,0.0,0.0,0.0,CA,organic
3058,903,churn,2023-06-27,Free,Free,0.0,0.0,0.0,CA,billing_failure
3059,903,churn,2023-10-08,Free,Free,0.0,0.0,0.0,CA,price_promo
3060,436,signup,2022-06-18,,Free,0.0,0.0,0.0,US,organic
3061,436,churn,2022-11-19,Free,Free,0.0,0.0,0.0,US,content_launch
3062,436,retention,2022-12-13,Free,Free,0.0,0.0,0.0,US,paid_search
3063,436,upgrade,2023-04-29,Free,Family,0.0,14.99,14.99,US,referral
3064,436,retention,2023-10-25,Family,Family,14.99,14.99,0.0,US,content_launch
3065,436,retention,2023-11-14,Family,Family,14.99,14.99,0.0,US,billing_failure
3066,436,retention,2024-01-30,Family,Family,14.99,14.99,0.0,US,paid_search
3067,436,downgrade,2024-06-24,Family,Premium,14.99,9.99,-5.0,US,reconciliation
3068,405,signup,2024-11-13,,Premium,0.0,9.99,9.99,JP,referral
3069,216,signup,2024-05-02,,Free,0.0,0.0,0.0,GB,social_ad
3070,216,churn,2024-06-04,Free,Free,0.0,0.0,0.0,GB,social_ad
3071,216,upgrade,2024-10-07,Free,Premium,0.0,9.99,9.99,GB,reconciliation
3072,565,signup,2023-10-12,,Free,0.0,0.0,0.0,JP,organic
3073,565,churn,2024-01-01,Free,Free,0.0,0.0,0.0,JP,referral
3074,565,upgrade,2024-01-24,Free,Family,0.0,14.99,14.99,JP,reconciliation
3075,566,signup,2023-07-27,,Free,0.0,0.0,0.0,US,organic
3076,566,upgrade,2023-12-29,Free,Premium,0.0,9.99,9.99,US,social_ad
3077,566,retention,2024-02-09,Premium,Premium,9.99,9.99,0.0,US,organic
3078,566,retention,2024-06-25,Premium,Premium,9.99,9.99,0.0,US,price_promo
3079,566,upgrade,2024-07-13,Premium,Family,9.99,14.99,5.0,US,referral
